Time,Interval Start,Interval End,Market,Location,Location Type,LMP,Energy,Congestion,Loss,GHG
2025-01-17 12:45:00-08:00,2025-01-17 12:45:00-08:00,2025-01-17 13:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-9.763,-12.51122,2.26779,0.48043,0.0
2025-01-17 13:00:00-08:00,2025-01-17 13:00:00-08:00,2025-01-17 13:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-8.99454,4.82407,-13.64012,-0.17849,0.0
2025-01-17 13:15:00-08:00,2025-01-17 13:15:00-08:00,2025-01-17 13:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-9.08623,-8.00034,-1.3827,0.29681,0.0
2025-01-17 13:30:00-08:00,2025-01-17 13:30:00-08:00,2025-01-17 13:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-30.44321,-5.07506,-25.56658,0.19843,0.0
2025-01-17 13:45:00-08:00,2025-01-17 13:45:00-08:00,2025-01-17 14:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-11.2925,10.47577,-21.39953,-0.36875,0.0
2025-01-17 14:00:00-08:00,2025-01-17 14:00:00-08:00,2025-01-17 14:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-12.95731,13.34842,-25.84921,-0.45652,0.0
2025-01-17 14:15:00-08:00,2025-01-17 14:15:00-08:00,2025-01-17 14:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-10.38751,3.47906,-13.74237,-0.1242,0.0
2025-01-17 14:30:00-08:00,2025-01-17 14:30:00-08:00,2025-01-17 14:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-16.41143,-2.19277,-14.30616,0.08749,0.0
2025-01-17 14:45:00-08:00,2025-01-17 14:45:00-08:00,2025-01-17 15:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-17.44261,10.95598,-27.98554,-0.41304,0.0
2025-01-17 15:00:00-08:00,2025-01-17 15:00:00-08:00,2025-01-17 15:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-32.90363,5.1501,-37.8673,-0.18643,0.0
2025-01-17 15:15:00-08:00,2025-01-17 15:15:00-08:00,2025-01-17 15:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-8.25527,17.19732,-24.80082,-0.65178,0.0
2025-01-17 15:30:00-08:00,2025-01-17 15:30:00-08:00,2025-01-17 15:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,13.44037,30.62298,-16.10162,-1.08099,0.0
2025-01-17 15:45:00-08:00,2025-01-17 15:45:00-08:00,2025-01-17 16:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,40.00417,47.24234,-5.53745,-1.70072,0.0
2025-01-17 16:00:00-08:00,2025-01-17 16:00:00-08:00,2025-01-17 16:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,33.56228,39.71371,-5.01165,-1.13978,0.0
2025-01-17 16:15:00-08:00,2025-01-17 16:15:00-08:00,2025-01-17 16:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,50.06164,51.553,-0.10974,-1.38162,0.0
2025-01-17 16:30:00-08:00,2025-01-17 16:30:00-08:00,2025-01-17 16:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,57.31831,59.79438,-0.40121,-2.07487,0.0
2025-01-17 16:45:00-08:00,2025-01-17 16:45:00-08:00,2025-01-17 17:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,68.50856,70.45307,0.0,-1.9445,0.0
2025-01-17 17:00:00-08:00,2025-01-17 17:00:00-08:00,2025-01-17 17:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,58.04495,59.65627,0.04117,-1.65248,0.0
2025-01-17 17:15:00-08:00,2025-01-17 17:15:00-08:00,2025-01-17 17:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,60.44857,62.21496,0.20583,-1.97221,0.0
2025-01-17 17:30:00-08:00,2025-01-17 17:30:00-08:00,2025-01-17 17:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,61.76081,63.96163,0.24251,-2.44333,0.0
2025-01-17 17:45:00-08:00,2025-01-17 17:45:00-08:00,2025-01-17 18:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,64.38385,66.35465,0.17909,-2.14989,0.0
2025-01-17 18:00:00-08:00,2025-01-17 18:00:00-08:00,2025-01-17 18:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,58.0805,60.06025,0.03227,-2.01202,0.0
2025-01-17 18:15:00-08:00,2025-01-17 18:15:00-08:00,2025-01-17 18:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,55.8388,57.58174,0.08816,-1.8311,0.0
2025-01-17 18:30:00-08:00,2025-01-17 18:30:00-08:00,2025-01-17 18:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,55.54027,57.14797,0.07816,-1.68587,0.0
2025-01-17 18:45:00-08:00,2025-01-17 18:45:00-08:00,2025-01-17 19:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,52.70696,54.28111,0.0,-1.57415,0.0
2025-01-17 19:00:00-08:00,2025-01-17 19:00:00-08:00,2025-01-17 19:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,52.07652,54.07176,0.0,-1.99525,0.0
2025-01-17 19:15:00-08:00,2025-01-17 19:15:00-08:00,2025-01-17 19:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,53.20453,55.08856,0.0,-1.88403,0.0
2025-01-17 19:30:00-08:00,2025-01-17 19:30:00-08:00,2025-01-17 19:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,53.0007,54.82642,0.0,-1.82572,0.0
2025-01-17 19:45:00-08:00,2025-01-17 19:45:00-08:00,2025-01-17 20:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,51.50123,53.13787,0.0,-1.63665,0.0
2025-01-17 20:00:00-08:00,2025-01-17 20:00:00-08:00,2025-01-17 20:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,52.47713,53.9167,0.0,-1.43958,0.0
2025-01-17 20:15:00-08:00,2025-01-17 20:15:00-08:00,2025-01-17 20:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,53.16694,54.40843,0.18401,-1.4255,0.0
2025-01-17 20:30:00-08:00,2025-01-17 20:30:00-08:00,2025-01-17 20:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,56.17338,57.47807,0.05754,-1.36223,0.0
2025-01-17 20:45:00-08:00,2025-01-17 20:45:00-08:00,2025-01-17 21:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,57.72355,58.89557,0.0,-1.17202,0.0
2025-01-17 21:00:00-08:00,2025-01-17 21:00:00-08:00,2025-01-17 21:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,59.90287,61.4326,0.14124,-1.67097,0.0
2025-01-17 21:15:00-08:00,2025-01-17 21:15:00-08:00,2025-01-17 21:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,58.77141,60.27992,0.05877,-1.56728,0.0
2025-01-17 21:30:00-08:00,2025-01-17 21:30:00-08:00,2025-01-17 21:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,58.10293,59.4294,0.01663,-1.3431,0.0
2025-01-17 21:45:00-08:00,2025-01-17 21:45:00-08:00,2025-01-17 22:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,58.48171,59.72159,0.00829,-1.24818,0.0
2025-01-17 22:00:00-08:00,2025-01-17 22:00:00-08:00,2025-01-17 22:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,57.522,58.41577,0.0,-0.89376,0.0
2025-01-17 22:15:00-08:00,2025-01-17 22:15:00-08:00,2025-01-17 22:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,57.6854,58.47481,0.0,-0.78941,0.0
2025-01-17 22:30:00-08:00,2025-01-17 22:30:00-08:00,2025-01-17 22:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,54.78754,55.44175,0.0,-0.65421,0.0
2025-01-17 22:45:00-08:00,2025-01-17 22:45:00-08:00,2025-01-17 23:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,52.24702,52.74813,0.0,-0.50111,0.0
2025-01-17 23:00:00-08:00,2025-01-17 23:00:00-08:00,2025-01-17 23:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,54.67452,55.26587,0.0,-0.59134,0.0
2025-01-17 23:15:00-08:00,2025-01-17 23:15:00-08:00,2025-01-17 23:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,52.86827,53.37533,0.0,-0.50707,0.0
2025-01-17 23:30:00-08:00,2025-01-17 23:30:00-08:00,2025-01-17 23:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,56.54954,56.91952,0.0,-0.36998,0.0
2025-01-17 23:45:00-08:00,2025-01-17 23:45:00-08:00,2025-01-18 00:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,57.32138,57.57471,0.0,-0.25333,0.0
2025-01-18 00:00:00-08:00,2025-01-18 00:00:00-08:00,2025-01-18 00:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,57.57989,58.02085,0.0,-0.44096,0.0
2025-01-18 00:15:00-08:00,2025-01-18 00:15:00-08:00,2025-01-18 00:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,57.7346,58.43075,0.0167,-0.71286,0.0
2025-01-18 00:30:00-08:00,2025-01-18 00:30:00-08:00,2025-01-18 00:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,59.11285,59.94197,0.01007,-0.83919,0.0
2025-01-18 00:45:00-08:00,2025-01-18 00:45:00-08:00,2025-01-18 01:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,58.46227,59.10056,0.0,-0.63829,0.0
2025-01-18 01:00:00-08:00,2025-01-18 01:00:00-08:00,2025-01-18 01:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,57.88898,58.43241,0.0,-0.54342,0.0
2025-01-18 01:15:00-08:00,2025-01-18 01:15:00-08:00,2025-01-18 01:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,57.79981,58.3012,0.0,-0.50139,0.0
2025-01-18 01:30:00-08:00,2025-01-18 01:30:00-08:00,2025-01-18 01:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,53.8909,54.29537,0.13305,-0.53752,0.0
2025-01-18 01:45:00-08:00,2025-01-18 01:45:00-08:00,2025-01-18 02:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,52.47347,52.90198,0.0,-0.42851,0.0
2025-01-18 02:00:00-08:00,2025-01-18 02:00:00-08:00,2025-01-18 02:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,52.5972,52.91469,0.0,-0.31749,0.0
2025-01-18 02:15:00-08:00,2025-01-18 02:15:00-08:00,2025-01-18 02:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,52.69705,52.99381,0.0,-0.29677,0.0
2025-01-18 02:30:00-08:00,2025-01-18 02:30:00-08:00,2025-01-18 02:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,52.26852,52.7113,0.0,-0.44277,0.0
2025-01-18 02:45:00-08:00,2025-01-18 02:45:00-08:00,2025-01-18 03:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,51.09188,51.56109,0.0,-0.46921,0.0
2025-01-18 03:00:00-08:00,2025-01-18 03:00:00-08:00,2025-01-18 03:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,51.52132,51.8584,0.0,-0.33708,0.0
2025-01-18 03:15:00-08:00,2025-01-18 03:15:00-08:00,2025-01-18 03:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,50.74851,51.08053,0.0,-0.33202,0.0
2025-01-18 03:30:00-08:00,2025-01-18 03:30:00-08:00,2025-01-18 03:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,50.79613,51.14391,0.0,-0.34778,0.0
2025-01-18 03:45:00-08:00,2025-01-18 03:45:00-08:00,2025-01-18 04:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,50.52841,50.89998,0.0,-0.37157,0.0
2025-01-18 04:00:00-08:00,2025-01-18 04:00:00-08:00,2025-01-18 04:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,50.46471,50.77444,0.0,-0.30972,0.0
2025-01-18 04:15:00-08:00,2025-01-18 04:15:00-08:00,2025-01-18 04:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,50.83471,51.1776,0.0,-0.34289,0.0
2025-01-18 04:30:00-08:00,2025-01-18 04:30:00-08:00,2025-01-18 04:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,51.22868,51.6106,0.0,-0.38192,0.0
2025-01-18 04:45:00-08:00,2025-01-18 04:45:00-08:00,2025-01-18 05:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,52.82713,53.19417,0.0,-0.36704,0.0
2025-01-18 05:00:00-08:00,2025-01-18 05:00:00-08:00,2025-01-18 05:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,44.77979,45.08264,0.08035,-0.3832,0.0
2025-01-18 05:15:00-08:00,2025-01-18 05:15:00-08:00,2025-01-18 05:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,45.54145,45.56817,0.34694,-0.37366,0.0
2025-01-18 05:30:00-08:00,2025-01-18 05:30:00-08:00,2025-01-18 05:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,46.61259,46.44444,0.61401,-0.44587,0.0
2025-01-18 05:45:00-08:00,2025-01-18 05:45:00-08:00,2025-01-18 06:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,51.31242,50.89294,0.89788,-0.47839,0.0
2025-01-18 06:00:00-08:00,2025-01-18 06:00:00-08:00,2025-01-18 06:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,48.55247,48.85902,0.01592,-0.32247,0.0
2025-01-18 06:15:00-08:00,2025-01-18 06:15:00-08:00,2025-01-18 06:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,51.21301,51.61041,0.0,-0.3974,0.0
2025-01-18 06:30:00-08:00,2025-01-18 06:30:00-08:00,2025-01-18 06:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,55.17916,55.14214,0.38442,-0.3474,0.0
2025-01-18 06:45:00-08:00,2025-01-18 06:45:00-08:00,2025-01-18 07:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,55.80214,55.87824,0.35975,-0.43585,0.0
2025-01-18 07:00:00-08:00,2025-01-18 07:00:00-08:00,2025-01-18 07:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,57.91236,57.78255,0.74231,-0.6125,0.0
2025-01-18 07:15:00-08:00,2025-01-18 07:15:00-08:00,2025-01-18 07:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,56.82357,57.27237,0.47329,-0.92209,0.0
2025-01-18 07:30:00-08:00,2025-01-18 07:30:00-08:00,2025-01-18 07:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,52.50038,52.85729,0.89053,-1.24743,0.0
2025-01-18 07:45:00-08:00,2025-01-18 07:45:00-08:00,2025-01-18 08:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,45.38555,45.05738,1.37801,-1.04984,0.0
2025-01-18 08:00:00-08:00,2025-01-18 08:00:00-08:00,2025-01-18 08:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,53.39302,53.80552,1.47607,-1.88857,0.0
2025-01-18 08:15:00-08:00,2025-01-18 08:15:00-08:00,2025-01-18 08:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,44.79752,46.49105,0.54269,-2.23622,0.0
2025-01-18 08:30:00-08:00,2025-01-18 08:30:00-08:00,2025-01-18 08:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,30.39582,33.92855,-1.75827,-1.77446,0.0
2025-01-18 08:45:00-08:00,2025-01-18 08:45:00-08:00,2025-01-18 09:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,27.24634,26.32252,2.24521,-1.32139,0.0
2025-01-18 09:00:00-08:00,2025-01-18 09:00:00-08:00,2025-01-18 09:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,34.7884,36.39372,0.18525,-1.79057,0.0
2025-01-18 09:15:00-08:00,2025-01-18 09:15:00-08:00,2025-01-18 09:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,28.86337,31.73881,-1.39324,-1.4822,0.0
2025-01-18 09:30:00-08:00,2025-01-18 09:30:00-08:00,2025-01-18 09:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,18.13646,19.88595,-0.92025,-0.82924,0.0
2025-01-18 09:45:00-08:00,2025-01-18 09:45:00-08:00,2025-01-18 10:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,12.06988,15.59848,-2.87502,-0.65358,0.0
2025-01-18 10:00:00-08:00,2025-01-18 10:00:00-08:00,2025-01-18 10:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,15.9677,21.47614,-4.55491,-0.95354,0.0
2025-01-18 10:15:00-08:00,2025-01-18 10:15:00-08:00,2025-01-18 10:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,6.25769,8.94372,-2.29161,-0.39442,0.0
2025-01-18 10:30:00-08:00,2025-01-18 10:30:00-08:00,2025-01-18 10:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,0.65204,0.38432,0.28337,-0.01564,0.0
2025-01-18 10:45:00-08:00,2025-01-18 10:45:00-08:00,2025-01-18 11:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-0.76467,-1.86142,1.02136,0.07539,0.0
2025-01-18 11:00:00-08:00,2025-01-18 11:00:00-08:00,2025-01-18 11:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,1.98953,0.90496,1.1196,-0.03502,0.0
2025-01-18 11:15:00-08:00,2025-01-18 11:15:00-08:00,2025-01-18 11:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,0.86359,-0.26204,1.11636,0.00928,0.0
2025-01-18 11:30:00-08:00,2025-01-18 11:30:00-08:00,2025-01-18 11:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,0.95894,-0.6039,1.54364,0.0192,0.0
2025-01-18 11:45:00-08:00,2025-01-18 11:45:00-08:00,2025-01-18 12:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-0.00902,-1.70127,1.64053,0.05172,0.0
2025-01-18 12:00:00-08:00,2025-01-18 12:00:00-08:00,2025-01-18 12:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-0.33783,-2.2973,1.95947,0.0,0.0
2025-01-18 12:15:00-08:00,2025-01-18 12:15:00-08:00,2025-01-18 12:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,0.88891,-1.19889,2.0878,0.0,0.0
2025-01-18 12:30:00-08:00,2025-01-18 12:30:00-08:00,2025-01-18 12:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-3.01666,-5.71029,2.51261,0.18102,0.0
2025-01-18 12:45:00-08:00,2025-01-18 12:45:00-08:00,2025-01-18 13:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-3.39331,-6.44222,2.85435,0.19456,0.0
2025-01-18 13:00:00-08:00,2025-01-18 13:00:00-08:00,2025-01-18 13:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-2.83968,-5.72414,2.88446,0.0,0.0
2025-01-18 13:15:00-08:00,2025-01-18 13:15:00-08:00,2025-01-18 13:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-3.33123,-6.43017,2.90153,0.19741,0.0
2025-01-18 13:30:00-08:00,2025-01-18 13:30:00-08:00,2025-01-18 13:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-3.43171,-6.47773,2.85688,0.18915,0.0
2025-01-18 13:45:00-08:00,2025-01-18 13:45:00-08:00,2025-01-18 14:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-4.87911,-8.01149,2.89123,0.24115,0.0
2025-01-18 14:00:00-08:00,2025-01-18 14:00:00-08:00,2025-01-18 14:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-3.76451,-6.67438,2.72766,0.18221,0.0
2025-01-18 14:15:00-08:00,2025-01-18 14:15:00-08:00,2025-01-18 14:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-2.25351,-5.09647,2.69618,0.14678,0.0
2025-01-18 14:30:00-08:00,2025-01-18 14:30:00-08:00,2025-01-18 14:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,-2.27638,-5.59055,3.15484,0.15933,0.0
2025-01-18 14:45:00-08:00,2025-01-18 14:45:00-08:00,2025-01-18 15:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,1.15432,-2.08654,3.17575,0.0651,0.0
2025-01-18 15:00:00-08:00,2025-01-18 15:00:00-08:00,2025-01-18 15:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,0.1987,-3.5947,3.66615,0.12725,0.0
2025-01-18 15:15:00-08:00,2025-01-18 15:15:00-08:00,2025-01-18 15:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,1.93309,-1.80132,3.67749,0.05692,0.0
2025-01-18 15:30:00-08:00,2025-01-18 15:30:00-08:00,2025-01-18 15:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,32.75784,31.18969,2.38532,-0.81717,0.0
2025-01-18 15:45:00-08:00,2025-01-18 15:45:00-08:00,2025-01-18 16:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,60.37388,60.23301,1.38167,-1.2408,0.0
2025-01-18 16:00:00-08:00,2025-01-18 16:00:00-08:00,2025-01-18 16:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,44.64934,44.46903,0.78953,-0.60923,0.0
2025-01-18 16:15:00-08:00,2025-01-18 16:15:00-08:00,2025-01-18 16:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,53.13485,53.58527,0.10686,-0.55729,0.0
2025-01-18 16:30:00-08:00,2025-01-18 16:30:00-08:00,2025-01-18 16:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,63.71751,64.08762,0.16182,-0.53193,0.0
2025-01-18 16:45:00-08:00,2025-01-18 16:45:00-08:00,2025-01-18 17:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,76.36518,76.88028,0.0,-0.5151,0.0
2025-01-18 17:00:00-08:00,2025-01-18 17:00:00-08:00,2025-01-18 17:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,66.27024,65.12167,1.62396,-0.47539,0.0
2025-01-18 17:15:00-08:00,2025-01-18 17:15:00-08:00,2025-01-18 17:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,71.96395,70.97627,1.5555,-0.56781,0.0
2025-01-18 17:30:00-08:00,2025-01-18 17:30:00-08:00,2025-01-18 17:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,77.07107,76.19527,1.67586,-0.80005,0.0
2025-01-18 17:45:00-08:00,2025-01-18 17:45:00-08:00,2025-01-18 18:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,78.72513,77.55821,2.0666,-0.89968,0.0
2025-01-18 18:00:00-08:00,2025-01-18 18:00:00-08:00,2025-01-18 18:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,70.36881,70.36072,0.45136,-0.44327,0.0
2025-01-18 18:15:00-08:00,2025-01-18 18:15:00-08:00,2025-01-18 18:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,70.86938,71.25522,0.15571,-0.54154,0.0
2025-01-18 18:30:00-08:00,2025-01-18 18:30:00-08:00,2025-01-18 18:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,70.62206,71.21976,0.00055,-0.59825,0.0
2025-01-18 18:45:00-08:00,2025-01-18 18:45:00-08:00,2025-01-18 19:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,70.48913,70.97889,0.0,-0.48975,0.0
2025-01-18 19:00:00-08:00,2025-01-18 19:00:00-08:00,2025-01-18 19:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,62.89727,63.52618,0.0,-0.62891,0.0
2025-01-18 19:15:00-08:00,2025-01-18 19:15:00-08:00,2025-01-18 19:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,60.75771,61.10602,0.0,-0.3483,0.0
2025-01-18 19:30:00-08:00,2025-01-18 19:30:00-08:00,2025-01-18 19:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,66.05468,66.26008,0.0,-0.20541,0.0
2025-01-18 19:45:00-08:00,2025-01-18 19:45:00-08:00,2025-01-18 20:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,66.45022,66.53521,0.0015,-0.0865,0.0
2025-01-18 20:00:00-08:00,2025-01-18 20:00:00-08:00,2025-01-18 20:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,68.03968,63.13946,4.90022,0.0,0.0
2025-01-18 20:15:00-08:00,2025-01-18 20:15:00-08:00,2025-01-18 20:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,69.69828,63.27354,6.42474,0.0,0.0
2025-01-18 20:30:00-08:00,2025-01-18 20:30:00-08:00,2025-01-18 20:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,70.68508,64.31436,6.37073,0.0,0.0
2025-01-18 20:45:00-08:00,2025-01-18 20:45:00-08:00,2025-01-18 21:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,70.85341,67.71683,3.13658,0.0,0.0
2025-01-18 21:00:00-08:00,2025-01-18 21:00:00-08:00,2025-01-18 21:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,65.0,65.0,0.0,0.0,0.0
